Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
STree search/4,8.001215695286394e-7,7.920830197521633e-7,8.107979499519315e-7,3.1025412220598555e-8,2.2631667694011482e-8,4.293827611187226e-8
STree search/8,1.711654661482335e-6,1.696295833646653e-6,1.7282916011614e-6,5.227917428601069e-8,4.042275333711942e-8,6.532831429005852e-8
STree search/16,3.798014216059715e-6,3.760780019360039e-6,3.849618940686017e-6,1.4810275602771929e-7,1.1037693667712383e-7,2.1493046402596958e-7
STree search/32,7.597724715782309e-6,7.522575323937091e-6,7.69438257684169e-6,2.950063592390577e-7,2.3710767760619374e-7,3.7891729328575856e-7
STree search/64,1.6912434502713126e-5,1.6742285203221076e-5,1.718226674769692e-5,7.079697197721468e-7,5.461319062156825e-7,9.251754291981667e-7
STree search/128,5.937724758429325e-5,5.880718213379731e-5,6.0210075483548205e-5,2.2301113243001894e-6,1.6577152803314916e-6,3.0254502417619666e-6
STree search/256,1.7610727340183738e-4,1.743670301775056e-4,1.7815230021210902e-4,6.535165485568914e-6,4.849561156478722e-6,8.33696152573359e-6
STree search/512,3.831126581750736e-4,3.785918558129781e-4,3.89601978569098e-4,1.798986089337752e-5,1.4833136102191825e-5,2.2261731975409432e-5
STree search/1024,7.206568941693926e-4,7.103997164302373e-4,7.353388043235094e-4,4.098104068368346e-5,2.712423743826512e-5,6.56971674175243e-5
STree search/2048,1.7247697950661994e-3,1.672146297989294e-3,1.8304953561317121e-3,2.509841313349576e-4,1.562089334045113e-4,4.275246331734298e-4
STree search/4096,5.641779964495618e-3,5.327435777863795e-3,6.000027098198715e-3,9.61002591190311e-4,8.033057999580485e-4,1.230512705383245e-3
STree search/8192,1.5676026646767267e-2,1.5123598222560536e-2,1.6168412343721263e-2,1.268316945271527e-3,1.0374826729438987e-3,1.543154820116081e-3
STree search/16384,3.548081572257072e-2,3.498231971983235e-2,3.603884667583357e-2,1.2185403237452667e-3,1.0183471557217918e-3,1.470928035774625e-3
STree search/32768,7.365149986185068e-2,7.274950868456825e-2,7.485728205999825e-2,1.8466366063002574e-3,1.3410330189760698e-3,2.3975051643546673e-3
STree search/65536,0.15606531621583383,0.14714435789667601,0.1690815963394319,1.520814482111903e-2,4.035367381830638e-3,1.8743162161991445e-2
STree search/131072,0.2957476582314121,0.2927092014369555,0.2976198099227622,3.1482245803331043e-3,1.5377990286397376e-3,4.482751731254392e-3
STree search/262144,0.5888566775320214,0.5865870426860056,0.590507372020511,2.4031205471100577e-3,1.412807056345793e-3,3.3692023831507828e-3
STree search/524288,1.1759566588322439,1.1684398483290959,1.1832237614192613,9.732807447302176e-3,4.886171077184032e-3,1.3261349727523221e-2
STree search/1048576,2.3456962578262996,2.3410326167431776,2.352726446617453,6.645717832416723e-3,6.802545996298821e-4,8.457890081867118e-3
STree build+search/1,2.2570097102397995,2.1626708977419185,2.400650201976532,0.13989572032277287,3.0024755506019574e-2,0.18319655381521874
STree build+search/2,2.2659305481186798,2.1674537991760494,2.329674973448467,0.10983529403558755,8.802911580090228e-2,0.12487791817924997
STree build+search/4,2.244416605858229,2.188604397209322,2.3408834327565273,9.303391449160281e-2,1.0628210321317388e-2,0.11826456442873846
STree build+search/8,2.217919537859416,2.1582787113438826,2.311530997918453,9.600339892612209e-2,1.3080642536806408e-2,0.12263036399414269
STree build+search/16,2.2230079454711813,2.156965682079317,2.336994672423316,0.10981801824298189,1.3120527582941577e-2,0.13919567511163983
STree build+search/32,2.2258535553070637,2.160710663743278,2.336949542434013,0.1068598960966345,1.4104162904809675e-2,0.1363369010157592
STree build+search/64,2.2221488562245213,2.1567586198107165,2.3240275921816647,9.909014586391786e-2,6.630877122728654e-3,0.128763714967252
STree build+search/128,2.2059467607068655,2.130818580120831,2.3314169446275628,0.11965500944472637,1.9080408144348193e-2,0.154420692995947
STree build+search/256,2.219673244158912,2.15650632406323,2.3172769088705536,0.10009513060640628,1.4646832918515429e-2,0.12896504742792597
STree build+search/512,2.230542052964059,2.1589018338854657,2.346001371833457,0.11739065553682622,1.4203678913569773e-2,0.1490450033908534
STree build+search/1024,2.211697194560353,2.140902742995725,2.327395080064889,0.11162975293152598,2.4552400010482645e-2,0.14777174543673194
STree build+search/2048,2.208362710377211,2.1142643507555476,2.327570747496793,0.13176522438084057,3.692515699852561e-2,0.17467335436554254
STree build+search/4096,2.269100677864723,2.15534142661636,2.3766910018675844,0.12534306343622295,4.4073665253986205e-2,0.17039498247507168
STree build+search/8192,2.253436075813321,2.137768223441526,2.332630395995996,0.12518356914679218,7.482750168398959e-2,0.1769269789241423
STree build+search/16384,2.2641294596760417,2.144659109588247,2.432949469439336,0.17856105997758673,3.710704391414765e-2,0.23305743154814013
STree build+search/32768,2.288819114364742,2.1455438447446795,2.5219937164802104,0.2216802668801178,2.0977619317702867e-2,0.2797356482579508
STree build+search/65536,2.347860107851981,2.281602574614226,2.463111172124627,0.11087409529494681,1.2717057128611486e-2,0.13972538351048214
STree build+search/131072,2.541556679550316,2.4248041184958615,2.6415116392211835,0.12265713305223355,5.563675243481908e-2,0.16682152723490806
STree build+search/262144,2.9043502435573223,2.7913504709431436,2.9705519969866145,0.11234328251398822,4.281807420139867e-2,0.15188993537502435
STree build+search/524288,3.5962339307540483,3.4501178395051584,3.741129548764244,0.185962943722979,9.821933748996048e-2,0.22402673658301903
STree build+search/1048576,4.958246148295681,4.851732431595641,5.146613246994093,0.18543764051128914,2.0781459199809837e-3,0.2439047461166427
