Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
STree search/1,7.07422948663678e-8,6.995005749007593e-8,7.15010661635158e-8,2.614056408941762e-9,2.3089660814499774e-9,3.016033712069525e-9
STree search/2,1.8016585398086653e-7,1.7774107040613035e-7,1.8330950202513603e-7,9.694388368184205e-9,8.250405776865219e-9,1.199024648652751e-8
STree search/4,5.344227629883813e-7,5.270789891480664e-7,5.406062358683597e-7,2.2414840340717886e-8,1.9055310766301897e-8,2.604050336853948e-8
STree search/8,1.519445429776545e-6,1.5006373186214504e-6,1.5412327824899485e-6,7.033091220253182e-8,6.054707387337511e-8,9.214330300774259e-8
STree search/16,3.7619981099579747e-6,3.710503440874413e-6,3.8131533396980708e-6,1.6919241907762695e-7,1.4705299868980897e-7,1.9216985095375422e-7
STree search/32,6.706537675250655e-6,6.6151364138184865e-6,6.815744186088164e-6,3.3741686317014056e-7,2.825113673633875e-7,4.1437280891844586e-7
STree search/64,1.5206732509858568e-5,1.498124716099599e-5,1.5418165305333736e-5,7.349103907199991e-7,6.240145257444389e-7,9.048251511630196e-7
STree search/128,4.110990699605696e-5,4.045980046595224e-5,4.170256891937407e-5,2.046349777308254e-6,1.743252420755035e-6,2.507411833385662e-6
STree search/256,1.7021509402799105e-4,1.6795682417589493e-4,1.7210496133932213e-4,7.001249357511926e-6,5.94465021626311e-6,8.288553179553838e-6
STree search/512,3.8126433403272046e-4,3.749355088508519e-4,3.8873791735340656e-4,2.232255382884327e-5,1.8565457829740962e-5,2.796665606956768e-5
STree search/1024,7.23948902210706e-4,7.011845144160093e-4,7.748797577707856e-4,1.1447620423043633e-4,5.9777439242445225e-5,2.2714816722475608e-4
STree search/2048,1.7414980588623871e-3,1.6851008501873599e-3,1.8007257781509892e-3,2.0975844221155675e-4,1.6287931554190727e-4,2.8818061479039234e-4
STree search/4096,7.115383145262346e-3,6.826530580197263e-3,7.439020486105966e-3,9.343513028779565e-4,7.822257763977832e-4,1.1547455367549092e-3
STree search/8192,1.806780187836683e-2,1.7793454424525984e-2,1.8400630696202257e-2,7.611090966187993e-4,5.458752874473652e-4,1.224597097131611e-3
STree search/16384,3.777476983963913e-2,3.706763819226602e-2,3.84843230382401e-2,1.4676632349597044e-3,1.1431231808156617e-3,2.0027866726916284e-3
